metric,period_ms,ms,successful_reads,total_reads,successful_writes,total_writes
KVS,50,4,81,81,81,81
KVS,50,4,81,81,81,81
KVS,50,4,81,81,81,81
KVS,50,4,84,84,84,84
KVS,50,4,84,84,84,84
KVS,50,4,84,84,84,84
KVS,50,4,87,87,87,87
KVS,50,4,87,87,87,87
KVS,50,4,87,87,87,87
KVS,50,3,90,90,90,90
KVS,50,3,90,90,90,90
KVS,50,3,90,90,90,90
KVS,50,3,93,93,93,93
KVS,50,3,93,93,93,93
KVS,50,3,93,93,93,93
KVS,50,3,96,96,96,96
KVS,50,3,96,96,96,96
KVS,50,3,96,96,96,96
KVS,50,3,99,99,99,99
KVS,50,3,99,99,99,99
KVS,50,3,99,99,99,99
KVS,50,4,102,102,102,102
KVS,50,4,102,102,102,102
KVS,50,4,102,102,102,102
KVS,50,3,105,105,105,105
KVS,50,3,105,105,105,105
KVS,50,3,105,105,105,105
KVS,50,4,108,108,108,108
KVS,50,4,108,108,108,108
KVS,50,4,108,108,108,108
KVS,50,3,111,111,111,111
KVS,50,4,111,111,111,111
KVS,50,3,111,111,111,111
KVS,50,3,114,114,114,114
KVS,50,3,114,114,114,114
KVS,50,3,114,114,114,114
KVS,50,3,117,117,117,117
KVS,50,3,117,117,117,117
KVS,50,3,117,117,117,117
KVS,50,3,120,120,120,120
KVS,50,3,120,120,120,120
KVS,50,3,120,120,120,120
KVS,50,4,123,123,123,123
KVS,50,4,123,123,123,123
KVS,50,4,123,123,123,123
KVS,50,3,126,126,126,126
KVS,50,3,126,126,126,126
KVS,50,3,126,126,126,126
KVS,50,4,129,129,129,129
KVS,50,4,129,129,129,129
KVS,50,4,129,129,129,129
KVS,50,3,132,132,132,132
KVS,50,3,132,132,132,132
KVS,50,3,132,132,132,132
KVS,50,3,135,135,135,135
KVS,50,3,135,135,135,135
KVS,50,3,135,135,135,135
KVS,50,3,138,138,138,138
KVS,50,3,138,138,138,138
KVS,50,3,138,138,138,138
KVS,50,4,141,141,141,141
KVS,50,4,141,141,141,141
KVS,50,4,141,141,141,141
KVS,50,4,144,144,144,144
KVS,50,4,144,144,144,144
KVS,50,4,144,144,144,144
KVS,50,4,147,147,147,147
KVS,50,4,147,147,147,147
KVS,50,4,147,147,147,147
KVS,50,4,150,150,150,150
KVS,50,4,150,150,150,150
KVS,50,4,150,150,150,150
KVS,50,4,153,153,153,153
KVS,50,4,153,153,153,153
KVS,50,4,153,153,153,153
KVS,50,4,156,156,156,156
KVS,50,4,156,156,156,156
KVS,50,4,156,156,156,156
KVS,50,4,159,159,159,159
KVS,50,4,159,159,159,159
KVS,50,4,159,159,159,159
KVS,50,4,162,162,162,162
KVS,50,4,162,162,162,162
KVS,50,4,162,162,162,162
KVS,50,4,165,165,165,165
KVS,50,4,165,165,165,165
KVS,50,3,165,165,165,165
KVS,50,4,168,168,168,168
KVS,50,4,168,168,168,168
KVS,50,4,168,168,168,168
KVS,50,3,171,171,171,171
KVS,50,3,171,171,171,171
KVS,50,3,171,171,171,171
KVS,50,3,174,174,174,174
KVS,50,3,174,174,174,174
KVS,50,3,174,174,174,174
KVS,50,3,177,177,177,177
KVS,50,3,177,177,177,177
KVS,50,4,177,177,177,177
KVS,50,3,180,180,180,180
KVS,50,3,180,180,180,180
KVS,50,3,180,180,180,180
KVS,50,4,183,183,183,183
KVS,50,4,183,183,183,183
KVS,50,4,183,183,183,183
KVS,50,4,186,186,186,186
KVS,50,4,186,186,186,186
KVS,50,3,186,186,186,186
KVS,50,4,189,189,189,189
KVS,50,4,189,189,189,189
KVS,50,4,189,189,189,189
KVS,50,3,192,192,192,192
KVS,50,3,192,192,192,192
KVS,50,3,192,192,192,192
KVS,50,4,195,195,195,195
KVS,50,4,195,195,195,195
KVS,50,4,195,195,195,195
KVS,50,4,198,198,198,198
KVS,50,4,198,198,198,198
KVS,50,4,198,198,198,198
KVS,50,3,201,201,201,201
KVS,50,3,201,201,201,201
KVS,50,3,201,201,201,201
KVS,50,4,204,204,204,204
KVS,50,4,204,204,204,204
KVS,50,4,204,204,204,204
KVS,50,4,207,207,207,207
KVS,50,4,207,207,207,207
KVS,50,4,207,207,207,207
KVS,50,3,210,210,210,210
KVS,50,3,210,210,210,210
KVS,50,3,210,210,210,210
KVS,50,3,213,213,213,213
KVS,50,3,213,213,213,213
KVS,50,3,213,213,213,213
KVS,50,4,216,216,216,216
KVS,50,4,216,216,216,216
KVS,50,4,216,216,216,216
KVS,50,4,219,219,219,219
KVS,50,4,219,219,219,219
KVS,50,4,219,219,219,219
KVS,50,4,222,222,222,222
KVS,50,4,222,222,222,222
KVS,50,4,222,222,222,222
KVS,50,4,225,225,225,225
KVS,50,4,225,225,225,225
KVS,50,4,225,225,225,225
KVS,50,4,228,228,228,228
KVS,50,4,228,228,228,228
KVS,50,4,228,228,228,228
KVS,50,4,231,231,231,231
KVS,50,4,231,231,231,231
KVS,50,4,231,231,231,231
KVS,50,4,234,234,234,234
KVS,50,4,234,234,234,234
KVS,50,4,234,234,234,234
KVS,50,3,237,237,237,237
KVS,50,3,237,237,237,237
KVS,50,3,237,237,237,237
KVS,50,3,240,240,240,240
KVS,50,3,240,240,240,240
KVS,50,3,240,240,240,240
KVS,50,4,243,243,243,243
KVS,50,4,243,243,243,243
KVS,50,4,243,243,243,243
KVS,50,4,246,246,246,246
KVS,50,4,246,246,246,246
KVS,50,4,246,246,246,246
KVS,50,4,249,249,249,249
KVS,50,4,249,249,249,249
KVS,50,4,249,249,249,249
KVS,50,3,252,252,252,252
KVS,50,4,252,252,252,252
KVS,50,3,252,252,252,252
KVS,50,3,255,255,255,255
KVS,50,3,255,255,255,255
KVS,50,3,255,255,255,255
KVS,50,4,258,258,258,258
KVS,50,4,258,258,258,258
KVS,50,4,258,258,258,258
KVS,50,3,261,261,261,261
KVS,50,3,261,261,261,261
KVS,50,3,261,261,261,261
KVS,50,4,264,264,264,264
KVS,50,4,264,264,264,264
KVS,50,4,264,264,264,264
KVS,50,4,267,267,267,267
KVS,50,4,267,267,267,267
KVS,50,4,267,267,267,267
KVS,50,4,270,270,270,270
KVS,50,4,270,270,270,270
KVS,50,3,270,270,270,270
KVS,50,3,273,273,273,273
KVS,50,3,273,273,273,273
KVS,50,3,273,273,273,273
KVS,50,3,276,276,276,276
KVS,50,3,276,276,276,276
KVS,50,3,276,276,276,276
KVS,50,4,279,279,279,279
KVS,50,4,279,279,279,279
KVS,50,4,279,279,279,279
KVS,50,4,282,282,282,282
KVS,50,4,282,282,282,282
KVS,50,4,282,282,282,282
KVS,50,3,285,285,285,285
KVS,50,3,285,285,285,285
KVS,50,3,285,285,285,285
KVS,50,3,288,288,288,288
KVS,50,3,288,288,288,288
KVS,50,3,288,288,288,288
KVS,50,3,291,291,291,291
KVS,50,3,291,291,291,291
KVS,50,3,291,291,291,291
KVS,50,3,294,294,294,294
KVS,50,3,294,294,294,294
KVS,50,3,294,294,294,294
KVS,50,4,297,297,297,297
KVS,50,4,297,297,297,297
KVS,50,4,297,297,297,297
KVS,50,3,300,300,300,300
KVS,50,3,300,300,300,300
KVS,50,3,300,300,300,300
KVS,50,4,303,303,303,303
KVS,50,4,303,303,303,303
KVS,50,4,303,303,303,303
KVS,50,4,306,306,306,306
KVS,50,4,306,306,306,306
KVS,50,4,306,306,306,306
KVS,50,3,309,309,309,309
KVS,50,3,309,309,309,309
KVS,50,3,309,309,309,309
KVS,50,3,312,312,312,312
KVS,50,3,312,312,312,312
KVS,50,3,312,312,312,312
KVS,50,4,315,315,315,315
KVS,50,4,315,315,315,315
KVS,50,4,315,315,315,315
KVS,50,3,318,318,318,318
KVS,50,3,318,318,318,318
KVS,50,3,318,318,318,318
KVS,50,3,321,321,321,321
KVS,50,4,321,321,321,321
KVS,50,3,321,321,321,321
KVS,50,4,324,324,324,324
KVS,50,4,324,324,324,324
KVS,50,3,324,324,324,324
KVS,50,4,327,327,327,327
KVS,50,4,327,327,327,327
KVS,50,3,327,327,327,327
KVS,50,4,330,330,330,330
KVS,50,4,330,330,330,330
KVS,50,4,330,330,330,330
KVS,50,4,333,333,333,333
KVS,50,4,333,333,333,333
KVS,50,4,333,333,333,333
KVS,50,4,336,336,336,336
KVS,50,4,336,336,336,336
KVS,50,3,336,336,336,336
KVS,50,4,339,339,339,339
KVS,50,4,339,339,339,339
KVS,50,3,339,339,339,339
KVS,50,4,342,342,342,342
KVS,50,4,342,342,342,342
KVS,50,4,342,342,342,342
KVS,50,4,345,345,345,345
KVS,50,4,345,345,345,345
KVS,50,4,345,345,345,345
KVS,50,4,348,348,348,348
KVS,50,4,348,348,348,348
KVS,50,4,348,348,348,348
KVS,50,4,351,351,351,351
KVS,50,4,351,351,351,351
KVS,50,4,351,351,351,351
KVS,50,4,354,354,354,354
KVS,50,4,354,354,354,354
KVS,50,3,354,354,354,354
KVS,50,4,357,357,357,357
KVS,50,4,357,357,357,357
KVS,50,4,357,357,357,357
KVS,50,4,360,360,360,360
KVS,50,4,360,360,360,360
KVS,50,4,360,360,360,360
KVS,50,3,363,363,363,363
KVS,50,3,363,363,363,363
KVS,50,3,363,363,363,363
KVS,50,4,366,366,366,366
KVS,50,4,366,366,366,366
KVS,50,4,366,366,366,366
KVS,50,4,369,369,369,369
KVS,50,4,369,369,369,369
KVS,50,4,369,369,369,369
KVS,50,4,372,372,372,372
KVS,50,4,372,372,372,372
KVS,50,4,372,372,372,372
KVS,50,4,375,375,375,375
KVS,50,4,375,375,375,375
KVS,50,4,375,375,375,375
